original_image,crop_filename,split,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,source
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_023.png,train,0,ring,2311,64,2351,104,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_024.png,train,0,ring,2503,895,2542,932,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_000.png,train,0,ring,382,700,418,738,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_001.png,train,0,ring,411,910,449,959,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_002.png,train,0,ring,466,1664,508,1703,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_003.png,train,0,ring,518,441,563,481,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_004.png,train,0,ring,563,1286,610,1340,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_005.png,train,0,ring,1090,1626,1131,1664,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_006.png,train,0,ring,1201,449,1239,495,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_007.png,train,0,ring,1203,915,1238,949,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_008.png,train,0,ring,1215,511,1246,553,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_009.png,train,0,ring,1252,815,1340,890,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_010.png,train,0,ring,1369,99,1406,143,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_011.png,train,0,ring,1522,535,1561,574,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_012.png,train,0,ring,1561,656,1602,696,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_013.png,train,0,ring,1666,788,1694,838,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_014.png,train,0,ring,1668,281,1713,330,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_015.png,train,0,ring,1692,765,1744,815,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_016.png,train,0,ring,1997,889,2048,934,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_017.png,train,0,ring,2526,561,2569,600,ground_truth
train\images\1701151546-0011-R_T.jpg,1701151546-0011-R_T_crop_018.png,train,0,ring,2532,257,2582,306,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_000.png,train,0,ring,144,1359,184,1393,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_001.png,train,0,ring,183,1503,226,1541,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_002.png,train,0,ring,553,1385,598,1433,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_003.png,train,0,ring,570,1447,599,1493,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_004.png,train,0,ring,589,1246,639,1283,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_005.png,train,0,ring,664,875,707,921,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_006.png,train,0,ring,685,1183,727,1228,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_007.png,train,0,ring,736,974,776,1008,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_008.png,train,0,ring,757,633,792,661,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_009.png,train,0,ring,956,1223,1021,1296,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_010.png,train,0,ring,1061,1328,1098,1370,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_011.png,train,0,ring,1100,484,1141,527,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_012.png,train,0,ring,1141,934,1177,964,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_013.png,train,0,ring,1384,893,1430,936,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_014.png,train,0,ring,1394,443,1427,478,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_015.png,train,0,ring,1537,330,1583,364,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_016.png,train,0,ring,1548,1043,1588,1088,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_017.png,train,0,ring,1738,1,1784,44,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_018.png,train,0,ring,1768,1703,1806,1743,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_019.png,train,0,ring,1813,1730,1843,1766,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_020.png,train,0,ring,1870,400,1912,437,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_021.png,train,0,ring,1880,1505,1918,1552,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_022.png,train,0,ring,1890,1190,1925,1229,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_023.png,train,0,ring,1910,441,1939,481,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_024.png,train,0,ring,2216,270,2255,329,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_025.png,train,0,ring,2247,308,2262,326,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_026.png,train,0,ring,2281,353,2344,420,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_027.png,train,0,ring,2463,1839,2500,1879,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_028.png,train,0,ring,2486,937,2525,977,ground_truth
train\images\1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_029.png,train,0,ring,2508,575,2548,619,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_000.png,train,0,ring,31,1060,62,1101,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_001.png,train,0,ring,55,940,90,973,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_002.png,train,0,ring,69,646,87,661,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_003.png,train,0,ring,60,98,105,143,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_004.png,train,0,ring,77,234,124,279,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_005.png,train,0,ring,135,381,168,414,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_006.png,train,0,ring,189,479,224,515,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_007.png,train,0,ring,269,1431,306,1465,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_008.png,train,0,ring,269,1526,306,1558,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_009.png,train,0,ring,330,607,370,642,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_010.png,train,0,ring,341,476,377,510,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_011.png,train,0,ring,338,1075,377,1121,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_012.png,train,0,ring,361,178,379,198,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_013.png,train,0,ring,363,99,389,119,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_014.png,train,0,ring,392,1704,438,1743,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_015.png,train,0,ring,443,1882,472,1932,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_016.png,train,0,ring,568,188,592,208,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_017.png,train,0,ring,574,136,586,146,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_018.png,train,0,ring,599,225,620,245,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_019.png,train,0,ring,615,200,630,217,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_020.png,train,0,ring,620,573,643,592,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_021.png,train,0,ring,682,142,726,171,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_022.png,train,0,ring,716,227,732,240,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_023.png,train,0,ring,706,1274,761,1343,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_024.png,train,0,ring,717,97,763,118,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_025.png,train,0,ring,778,123,794,141,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_026.png,train,0,ring,788,1862,825,1914,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_027.png,train,0,ring,866,1375,898,1409,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_028.png,train,0,ring,916,764,952,802,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_029.png,train,0,ring,934,1473,974,1509,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_030.png,train,0,ring,945,568,980,604,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_031.png,train,0,ring,960,1351,995,1381,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_032.png,train,0,ring,964,1492,994,1517,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_033.png,train,0,ring,973,1528,1001,1556,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_034.png,train,0,ring,992,1343,1028,1382,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_035.png,train,0,ring,993,1219,1038,1264,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_036.png,train,0,ring,999,150,1036,188,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_037.png,train,0,ring,1177,107,1200,130,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_038.png,train,0,ring,1259,396,1278,416,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_039.png,train,0,ring,1360,451,1376,466,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_040.png,train,0,ring,1378,12,1400,31,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_041.png,train,0,ring,1450,111,1471,131,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_042.png,train,0,ring,1464,1636,1494,1695,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_043.png,train,0,ring,1475,153,1516,191,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_044.png,train,0,ring,1529,1169,1548,1189,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_045.png,train,0,ring,1687,7,1709,27,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_046.png,train,0,ring,1707,1375,1733,1401,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_047.png,train,0,ring,1720,902,1750,976,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_048.png,train,0,ring,1802,312,1818,327,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_049.png,train,0,ring,1858,313,1874,329,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_050.png,train,0,ring,1877,301,1895,318,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_051.png,train,0,ring,1929,1845,1972,1884,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_052.png,train,0,ring,1966,1006,2012,1046,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_053.png,train,0,ring,2017,123,2036,146,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_054.png,train,0,ring,2047,173,2059,188,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_055.png,train,0,ring,2103,624,2137,657,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_056.png,train,0,ring,2131,4,2155,26,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_057.png,train,0,ring,2130,1713,2168,1749,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_058.png,train,0,ring,2136,589,2163,607,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_059.png,train,0,ring,2145,220,2192,269,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_060.png,train,0,ring,2187,1871,2229,1912,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_061.png,train,0,ring,2313,411,2338,430,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_062.png,train,0,ring,2326,1522,2360,1551,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_063.png,train,0,ring,2440,148,2462,168,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_064.png,train,0,ring,2452,1851,2488,1901,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_065.png,train,0,ring,2459,1358,2505,1391,ground_truth
train\images\1701151546-0014-R.jpg,1701151546-0014-R_crop_066.png,train,0,ring,2524,1770,2563,1805,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_000.png,train,0,ring,83,622,99,642,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_001.png,train,0,ring,149,1361,188,1396,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_002.png,train,0,ring,200,1058,248,1103,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_003.png,train,0,ring,356,444,388,493,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_004.png,train,0,ring,366,1191,402,1230,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_005.png,train,0,ring,378,448,432,515,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_006.png,train,0,ring,355,325,499,444,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_007.png,train,0,ring,466,1102,508,1147,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_008.png,train,0,ring,660,126,703,164,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_009.png,train,0,ring,719,689,755,733,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_010.png,train,0,ring,802,1091,838,1128,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_011.png,train,0,ring,833,532,873,572,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_012.png,train,0,ring,872,534,906,566,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_013.png,train,0,ring,888,1329,928,1359,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_014.png,train,0,ring,931,141,978,201,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_015.png,train,0,ring,938,525,1010,597,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_016.png,train,0,ring,1014,585,1068,638,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_017.png,train,0,ring,1221,1145,1278,1225,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_018.png,train,0,ring,1271,1542,1320,1588,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_019.png,train,0,ring,1326,69,1371,104,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_020.png,train,0,ring,1342,887,1388,932,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_021.png,train,0,ring,1379,168,1428,220,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_022.png,train,0,ring,1399,126,1440,172,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_023.png,train,0,ring,1429,756,1490,795,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_024.png,train,0,ring,1441,168,1492,217,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_025.png,train,0,ring,1465,887,1537,973,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_026.png,train,0,ring,1506,427,1543,464,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_027.png,train,0,ring,1511,1046,1561,1091,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_028.png,train,0,ring,1525,228,1560,263,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_029.png,train,0,ring,1569,1520,1616,1564,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_030.png,train,0,ring,1844,1336,1888,1371,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_031.png,train,0,ring,1874,1535,1905,1577,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_032.png,train,0,ring,1888,1561,1932,1601,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_033.png,train,0,ring,1928,1295,1962,1323,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_034.png,train,0,ring,2063,1849,2086,1875,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_035.png,train,0,ring,2061,694,2096,733,ground_truth
train\images\1701151546-0015-R_T.jpg,1701151546-0015-R_T_crop_036.png,train,0,ring,2091,689,2137,728,ground_truth
train\images\1703121298-0002-S.jpg,1703121298-0002-S_crop_000.png,train,0,ring,1141,878,1281,1039,ground_truth
train\images\1703121298-0003-R.jpg,1703121298-0003-R_crop_000.png,train,0,ring,1212,1098,1261,1148,ground_truth
train\images\1703121298-0004-R.jpg,1703121298-0004-R_crop_000.png,train,0,ring,1096,434,1218,547,ground_truth
train\images\1703121298-0005-R.jpg,1703121298-0005-R_crop_000.png,train,0,ring,1006,1515,1049,1554,ground_truth
train\images\1703121298-0006-R.jpg,1703121298-0006-R_crop_000.png,train,0,ring,1322,535,1409,613,ground_truth
train\images\1703121298-0006-R.jpg,1703121298-0006-R_crop_001.png,train,0,ring,1418,1177,1477,1281,ground_truth
train\images\1703121298-0008-G.jpg,1703121298-0008-G_crop_000.png,train,0,ring,1389,823,1564,1045,ground_truth
train\images\1703121298-0009-R.jpg,1703121298-0009-R_crop_000.png,train,0,ring,1317,1076,1365,1139,ground_truth
train\images\1703121298-0011-R.jpg,1703121298-0011-R_crop_000.png,train,0,ring,737,769,877,925,ground_truth
train\images\1703121298-0016-G.jpg,1703121298-0016-G_crop_000.png,train,0,ring,277,420,461,599,ground_truth
train\images\1703121298-0016-G.jpg,1703121298-0016-G_crop_001.png,train,0,ring,1830,860,1991,1014,ground_truth
train\images\1703121298-0017-R.jpg,1703121298-0017-R_crop_000.png,train,0,ring,1165,389,1293,557,ground_truth
train\images\1703121298-0017-R.jpg,1703121298-0017-R_crop_001.png,train,0,ring,1629,1544,1695,1624,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_000.png,train,0,ring,34,558,107,620,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_001.png,train,0,ring,103,1861,178,1926,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_002.png,train,0,ring,264,1143,327,1208,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_003.png,train,0,ring,417,332,493,386,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_004.png,train,0,ring,915,1192,985,1252,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_005.png,train,0,ring,1216,517,1288,587,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_006.png,train,0,ring,1480,62,1559,128,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_007.png,train,0,ring,1799,24,1914,79,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_008.png,train,0,ring,1835,1320,1907,1398,ground_truth
train\images\1704282807-0001-R.jpg,1704282807-0001-R_crop_009.png,train,0,ring,2325,583,2386,630,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_000.png,train,0,ring,193,1866,254,1923,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_001.png,train,0,ring,499,885,576,944,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_002.png,train,0,ring,732,642,780,711,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_003.png,train,0,ring,838,1747,898,1814,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_004.png,train,0,ring,1041,513,1110,577,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_005.png,train,0,ring,1111,865,1165,924,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_006.png,train,0,ring,1363,467,1444,519,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_007.png,train,0,ring,1757,384,1816,461,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_008.png,train,0,ring,1793,1804,1880,1912,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_009.png,train,0,ring,1912,144,1999,208,ground_truth
train\images\1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_010.png,train,0,ring,2498,367,2565,431,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_000.png,train,0,ring,252,927,309,986,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_001.png,train,0,ring,272,245,346,314,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_002.png,train,0,ring,292,307,360,369,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_003.png,train,0,ring,319,1429,376,1478,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_004.png,train,0,ring,448,907,498,962,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_005.png,train,0,ring,684,1259,757,1328,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_006.png,train,0,ring,898,69,964,153,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_007.png,train,0,ring,959,1175,1026,1244,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_008.png,train,0,ring,1370,206,1428,265,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_009.png,train,0,ring,1408,1809,1485,1884,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_010.png,train,0,ring,1562,1060,1634,1132,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_011.png,train,0,ring,1622,466,1688,529,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_012.png,train,0,ring,1936,617,1981,671,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_013.png,train,0,ring,1948,408,2011,466,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_014.png,train,0,ring,2289,709,2364,778,ground_truth
train\images\1704282807-0007-R.jpg,1704282807-0007-R_crop_015.png,train,0,ring,2472,502,2545,567,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_000.png,train,0,ring,196,1617,244,1666,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_001.png,train,0,ring,344,366,409,437,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_002.png,train,0,ring,432,1279,497,1341,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_003.png,train,0,ring,452,688,507,741,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_004.png,train,0,ring,490,1026,558,1089,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_005.png,train,0,ring,687,1071,753,1140,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_006.png,train,0,ring,747,857,807,912,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_007.png,train,0,ring,909,1391,964,1450,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_008.png,train,0,ring,986,984,1044,1073,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_009.png,train,0,ring,1233,1314,1284,1368,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_010.png,train,0,ring,1298,1001,1361,1056,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_011.png,train,0,ring,1298,1039,1373,1101,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_012.png,train,0,ring,1503,1291,1568,1359,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_013.png,train,0,ring,1875,1802,1939,1862,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_014.png,train,0,ring,2169,86,2233,151,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_015.png,train,0,ring,2296,1872,2346,1926,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_016.png,train,0,ring,2406,1001,2462,1061,ground_truth
train\images\1704282807-0008-R.jpg,1704282807-0008-R_crop_017.png,train,0,ring,2509,1569,2562,1619,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_000.png,train,0,ring,73,458,134,514,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_001.png,train,0,ring,334,1296,397,1346,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_002.png,train,0,ring,1151,1644,1198,1693,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_003.png,train,0,ring,1207,150,1262,205,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_004.png,train,0,ring,1323,1248,1394,1306,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_005.png,train,0,ring,1652,582,1699,642,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_006.png,train,0,ring,1705,278,1764,342,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_007.png,train,0,ring,1795,954,1855,1021,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_008.png,train,0,ring,1973,1476,2032,1533,ground_truth
train\images\1704282807-0009-R.jpg,1704282807-0009-R_crop_009.png,train,0,ring,2102,1703,2165,1758,ground_truth
