image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.494,All wrong,3,Not recommended,All Wrong,classification_error,5,md_2019_stages,efficientnet_b0_focal,,8.0,0.0,8.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.494,All wrong,3,Not recommended,All Wrong,classification_error,5,md_2019_stages,efficientnet_b0_focal,,8.0,0.0,8.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.739,All wrong,3,Not recommended,All Wrong,classification_error,5,md_2019_stages,efficientnet_b0_focal,,4.0,0.0,4.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.739,All wrong,3,Not recommended,All Wrong,classification_error,5,md_2019_stages,efficientnet_b0_focal,,4.0,0.0,4.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,,,,,,0.726,All wrong,3,Not recommended,All Wrong,classification_error,5,md_2019_stages,efficientnet_b0_focal,,4.0,0.0,4.0,0.0,0.75
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,,,,,,0.962,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b0_focal,,7.0,5.0,2.0,0.714,0.75
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,,,,,,0.962,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b0_focal,,7.0,5.0,2.0,0.714,0.75
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_16.png,,,,,,0.957,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,0.0,1.0,0.0,0.75
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_16.png,,,,,,0.957,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,0.0,1.0,0.0,0.75
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,,,,,,0.957,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b0_focal,,4.0,2.0,2.0,0.5,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.639,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b0_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.639,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b0_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.674,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b0_focal,,14.0,4.0,10.0,0.286,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.674,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b0_focal,,14.0,4.0,10.0,0.286,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.628,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b0_focal,,12.0,3.0,9.0,0.25,0.75
Trip 053 Day 2 19-11-05 Image 2_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 2_4.png,,,,,,0.411,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,md_2019_stages,efficientnet_b0_focal,,2.0,2.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 2_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 2_4.png,,,,,,0.411,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,md_2019_stages,efficientnet_b0_focal,,2.0,2.0,0.0,1.0,0.75
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 038 Day 1 01-12-05 Image 26 add_8.png,,,,,,0.431,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 038 Day 1 01-12-05 Image 26 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 038 Day 1 01-12-05 Image 26 add_8.png,,,,,,0.431,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 043 Day 2 24-10-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 043 Day 2 24-10-05 Image 1_10.png,,,,,,0.439,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_11.png,,,,,,0.997,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_11.png,,,,,,0.997,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 065 Day 2 01-12-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_5.png,,,,,,0.984,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 065 Day 2 01-12-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_5.png,,,,,,0.984,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 2_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 2_3.png,,,,,,0.983,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b0_focal,,1.0,1.0,0.0,1.0,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.77,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b1_focal,,12.0,0.0,12.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.77,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b1_focal,,12.0,0.0,12.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.864,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b1_focal,,8.0,0.0,8.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.864,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b1_focal,,8.0,0.0,8.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 043 Day 2 24-10-05 Image 1_3.png,,,,,,0.88,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b1_focal,,5.0,0.0,5.0,0.0,0.75
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,,,,,,0.998,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b1_focal,,4.0,2.0,2.0,0.5,0.75
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,,,,,,0.998,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b1_focal,,4.0,2.0,2.0,0.5,0.75
Trip 064 Day 2 25-11-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 064 Day 2 25-11-05 Image 5_2.png,,,,,,0.996,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
Trip 064 Day 2 25-11-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 064 Day 2 25-11-05 Image 5_2.png,,,,,,0.996,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b1_focal,,2.0,1.0,1.0,0.5,0.75
Trip 804 Day 1 02-12-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 804 Day 1 02-12-05 Image 3_11.png,,,,,,0.993,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b1_focal,,3.0,2.0,1.0,0.667,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.864,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b1_focal,,18.0,6.0,12.0,0.333,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.864,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b1_focal,,18.0,6.0,12.0,0.333,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.853,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b1_focal,,14.0,4.0,10.0,0.286,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.853,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b1_focal,,14.0,4.0,10.0,0.286,0.75
Trip 073 Day 2 01-12-05 Image 1_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 073 Day 2 01-12-05 Image 1_13.png,,,,,,0.799,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b1_focal,,10.0,2.0,8.0,0.2,0.75
Trip 804 Day 1 02-12-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 804 Day 1 02-12-05 Image 3_14.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
Trip 804 Day 1 02-12-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 804 Day 1 02-12-05 Image 3_14.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b1_focal,,2.0,2.0,0.0,1.0,0.75
Trip 065 Day 2 01-12-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 065 Day 2 01-12-05 Image 7_5.png,,,,,,0.999,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
Trip 065 Day 2 01-12-05 Image 7_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 065 Day 2 01-12-05 Image 7_5.png,,,,,,0.999,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
Trip 017 Day 1 19-10-05 Image 15 add_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b1_focal\Trip 017 Day 1 19-10-05 Image 15 add_11.png,,,,,,0.999,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b1_focal,,1.0,1.0,0.0,1.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.986,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b2_focal,,8.0,0.0,8.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,,,,,,0.986,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b2_focal,,8.0,0.0,8.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_1.png,,,,,,0.979,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b2_focal,,7.0,0.0,7.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_1.png,,,,,,0.979,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b2_focal,,7.0,0.0,7.0,0.0,0.75
Trip 043 Day 2 24-10-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 043 Day 2 24-10-05 Image 1_3.png,,,,,,0.974,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,efficientnet_b2_focal,,5.0,0.0,5.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_13.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_13.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b2_focal,,2.0,0.0,2.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_8.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
Trip 804 Day 1 02-12-05 Image 3_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 804 Day 1 02-12-05 Image 3_13.png,,,,,,1.0,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b2_focal,,2.0,1.0,1.0,0.5,0.75
Trip 029 Day 1 22-11-05 Image 9 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_8.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.991,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b2_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,,,,,,0.991,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b2_focal,,18.0,3.0,15.0,0.167,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.992,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b2_focal,,14.0,2.0,12.0,0.143,0.75
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,,,,,,0.992,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b2_focal,,14.0,2.0,12.0,0.143,0.75
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,,,,,,0.995,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,5,md_2019_stages,efficientnet_b2_focal,,12.0,1.0,11.0,0.083,0.75
Trip 029 Day 1 22-11-05 Image 9 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_10.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b2_focal,,1.0,1.0,0.0,1.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 029 Day 1 22-11-05 Image 9 add_10.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b2_focal,,1.0,1.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 2_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 053 Day 2 19-11-05 Image 2_11.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b2_focal,,2.0,2.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 2_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 053 Day 2 19-11-05 Image 2_11.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b2_focal,,2.0,2.0,0.0,1.0,0.75
Trip 053 Day 2 19-11-05 Image 2_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b2_focal\Trip 053 Day 2 19-11-05 Image 2_16.png,,,,,,1.0,All correct,10,Best for paper,Perfect Classification,classification_error,5,md_2019_stages,efficientnet_b2_focal,,4.0,4.0,0.0,1.0,0.75
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 804 Day 1 02-12-05 Image 3_4.png,,,,,,0.752,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,resnet101_focal,,5.0,0.0,5.0,0.0,0.75
Trip 804 Day 1 02-12-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 804 Day 1 02-12-05 Image 3_4.png,,,,,,0.752,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,resnet101_focal,,5.0,0.0,5.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.907,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,resnet101_focal,,4.0,0.0,4.0,0.0,0.75
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,,,,,,0.907,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,resnet101_focal,,4.0,0.0,4.0,0.0,0.75
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,,,,,,0.861,All wrong,5,Challenging case,All Wrong,classification_error,5,md_2019_stages,resnet101_focal,,4.0,0.0,4.0,0.0,0.75
Trip 067 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 067 Day 2 01-12-05 Image 1_16.png,,,,,,0.992,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,resnet101_focal,,3.0,2.0,1.0,0.667,0.75
Trip 067 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 067 Day 2 01-12-05 Image 1_16.png,,,,,,0.992,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,resnet101_focal,,3.0,2.0,1.0,0.667,0.75
Trip 064 Day 2 25-11-05 Image 7_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 064 Day 2 25-11-05 Image 7_16.png,,,,,,0.99,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,resnet101_focal,,3.0,2.0,1.0,0.667,0.75
Trip 064 Day 2 25-11-05 Image 7_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 064 Day 2 25-11-05 Image 7_16.png,,,,,,0.99,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,resnet101_focal,,3.0,2.0,1.0,0.667,0.75
Trip 802 Day 2 01-12-05 Image 5_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_resnet101_focal\Trip 802 Day 2 01-12-05 Image 5_9.png,,,,,,0.99,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,5,md_2019_stages,resnet101_focal,,3.0,1.0,2.0,0.333,0.75
