image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,bbox_x,bbox_y,bbox_w,bbox_h,original_bbox_x,original_bbox_y,original_bbox_w,original_bbox_h,object_id,unified_image_path
846,images/mp_idb_P_falciparum_1704282807-0008-R_obj13.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.685933583183579,21.48903775399696,140.47076236473097,0.0013894048798455,0.0,243.0,323.0,14.0,21.0,986.0,985.0,59.0,89.0,1704282807-0008-R_obj13,images/P_falciparum/mp_idb_P_falciparum_000846.jpg
1370,images/mp_idb_P_vivax_1703121298-0015-R_obj01.jpg,data/raw/mp_idb/Vivax/img/1703121298-0015-R.jpg,mp_idb,infected,P_vivax,1,P_vivax,70.0,2592x1944,640x640,8.165574341613572,28.19447029340709,150.83953931533557,0.0011893591551084,0.0,380.0,265.0,24.0,37.0,1539.0,753.0,98.0,150.0,1703121298-0015-R_obj01,images/P_vivax/mp_idb_P_vivax_001370.jpg
232,images/mp_idb_P_falciparum_1307210661-0008-R_obj03.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.39393081245868,20.766150000774807,155.25979251606717,0.0003490877279886,0.0,342.0,456.0,14.0,11.0,1386.0,1525.0,57.0,45.0,1307210661-0008-R_obj03,images/P_falciparum/mp_idb_P_falciparum_000232.jpg
457,images/mp_idb_P_falciparum_1405022890-0006-R_obj07.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,202.3293765284385,34.803544712687035,158.76345327344663,0.0006821003530965,1.7662767362698776e-05,460.0,296.0,18.0,14.0,1865.0,876.0,74.0,58.0,1405022890-0006-R_obj07,images/P_falciparum/mp_idb_P_falciparum_000457.jpg
1244,images/mp_idb_P_falciparum_1701151546-0014-R_obj66.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,526.0,81.0,6.0,5.0,2132.0,5.0,25.0,23.0,1701151546-0014-R_obj66,images/P_falciparum/mp_idb_P_falciparum_001244.jpg
140,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj24.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,532.0,104.0,21.0,15.0,2157.0,99.0,88.0,63.0,1704282807-0012-R_T_obj24,images/P_falciparum/mp_idb_P_falciparum_000140.jpg
671,images/mp_idb_P_falciparum_1701151546-0008-R-T_obj09.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0008-R-T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.35217287802994,32.37717598704776,160.01002927653306,0.001270726959813,0.0,185.0,410.0,8.0,8.0,752.0,1340.0,34.0,35.0,1701151546-0008-R-T_obj09,images/P_falciparum/mp_idb_P_falciparum_000671.jpg
414,images/mp_idb_P_falciparum_1307210661-0003-R_obj04.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,208.2165634637505,22.767884207896813,148.13384785570034,0.0009091363740283,0.0,248.0,409.0,15.0,18.0,1005.0,1333.0,62.0,76.0,1307210661-0003-R_obj04,images/P_falciparum/mp_idb_P_falciparum_000414.jpg
587,images/mp_idb_P_falciparum_1704282807-0005-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0005-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.725017233022893,20.58451064002937,143.90869024030889,0.0013108154879845,0.0,512.0,503.0,18.0,17.0,2077.0,1715.0,76.0,69.0,1704282807-0005-R_obj01,images/P_falciparum/mp_idb_P_falciparum_000587.jpg
689,images/mp_idb_P_falciparum_1701151546-0002-R_obj12.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.316623230343064,33.51481340474421,164.31679344167557,0.0012024573870853,0.0,132.0,221.0,12.0,12.0,535.0,573.0,50.0,52.0,1701151546-0002-R_obj12,images/P_falciparum/mp_idb_P_falciparum_000689.jpg
580,images/mp_idb_P_falciparum_1307210661-0004-R_obj29.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,205.8011207752843,23.214544216324395,145.4164362568587,0.0006612622567698,0.0,574.0,131.0,16.0,19.0,2328.0,209.0,65.0,78.0,1307210661-0004-R_obj29,images/P_falciparum/mp_idb_P_falciparum_000580.jpg
615,images/mp_idb_P_falciparum_1704282807-0017-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0017-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.516583498857639,30.452934689677782,184.3791279276533,0.0010377371970736,0.1188483955062744,65.0,385.0,16.0,11.0,265.0,1239.0,65.0,46.0,1704282807-0017-R_obj11,images/P_falciparum/mp_idb_P_falciparum_000615.jpg
801,images/mp_idb_P_falciparum_1704282807-0021-T_G_R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0021-T_G_R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,14.593867228455492,38.19499719121703,146.02342340947772,0.0024717951404765,1.984580602550424e-07,590.0,471.0,18.0,14.0,2392.0,1587.0,73.0,58.0,1704282807-0021-T_G_R_obj01,images/P_falciparum/mp_idb_P_falciparum_000801.jpg
419,images/mp_idb_P_falciparum_1307210661-0003-R_obj09.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,208.2165634637505,22.767884207896813,148.13384785570034,0.0009091363740283,0.0,299.0,381.0,18.0,13.0,1212.0,1222.0,76.0,56.0,1307210661-0003-R_obj09,images/P_falciparum/mp_idb_P_falciparum_000419.jpg
224,images/mp_idb_P_falciparum_1405022890-0002-R_obj13.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,179.22725105554807,31.667874412536698,156.3750839477595,0.0006162122770919,0.0,227.0,217.0,16.0,22.0,923.0,557.0,67.0,93.0,1405022890-0002-R_obj13,images/P_falciparum/mp_idb_P_falciparum_000224.jpg
1297,images/mp_idb_P_malariae_1401063467-0011-G_obj00.jpg,data/raw/mp_idb/Malariae/img/1401063467-0011-G.jpg,mp_idb,infected,P_malariae,2,P_malariae,100.0,2592x1944,640x640,164.7624945562989,34.41804536061966,154.05922663275416,0.0007418362292333,3.969161205100848e-07,279.0,319.0,20.0,21.0,1131.0,970.0,84.0,86.0,1401063467-0011-G_obj00,images/P_malariae/mp_idb_P_malariae_001297.jpg
857,images/mp_idb_P_falciparum_1704282807-0019-R_G_obj05.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0019-R_G.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.655637726206817,29.854235631214586,138.4860098975004,0.0014215550856068,0.0,305.0,467.0,17.0,20.0,1237.0,1569.0,72.0,81.0,1704282807-0019-R_G_obj05,images/P_falciparum/mp_idb_P_falciparum_000857.jpg
1011,images/mp_idb_P_falciparum_1307210661-0002-R_obj00.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.54375474358977,23.016236044353803,156.45551919803893,0.000484833041203,0.0,293.0,515.0,12.0,13.0,1187.0,1762.0,52.0,55.0,1307210661-0002-R_obj00,images/P_falciparum/mp_idb_P_falciparum_001011.jpg
904,images/mp_idb_P_falciparum_1701151546-0010-R_obj09.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.256693117576754,31.42562243256952,163.4849707710969,0.0011508582914189,0.0,34.0,356.0,10.0,10.0,138.0,1118.0,43.0,41.0,1701151546-0010-R_obj09,images/P_falciparum/mp_idb_P_falciparum_000904.jpg
456,images/mp_idb_P_falciparum_1405022890-0006-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,202.3293765284385,34.803544712687035,158.76345327344663,0.0006821003530965,1.7662767362698776e-05,465.0,308.0,17.0,12.0,1884.0,926.0,72.0,52.0,1405022890-0006-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000456.jpg
907,images/mp_idb_P_falciparum_1701151546-0010-R_obj12.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.256693117576754,31.42562243256952,163.4849707710969,0.0011508582914189,0.0,487.0,289.0,11.0,9.0,1973.0,849.0,48.0,39.0,1701151546-0010-R_obj12,images/P_falciparum/mp_idb_P_falciparum_000907.jpg
610,images/mp_idb_P_falciparum_1704282807-0017-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0017-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.516583498857639,30.452934689677782,184.3791279276533,0.0010377371970736,0.1188483955062744,360.0,473.0,16.0,15.0,1459.0,1592.0,66.0,64.0,1704282807-0017-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000610.jpg
1256,images/mp_idb_P_falciparum_1704282807-0011-R_T_obj05.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0011-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.669886740565446,21.4363430826958,139.9815707876086,0.0014719634329116,0.0,324.0,379.0,15.0,15.0,1315.0,1211.0,61.0,63.0,1704282807-0011-R_T_obj05,images/P_falciparum/mp_idb_P_falciparum_001256.jpg
282,images/mp_idb_P_falciparum_1701151546-0007-R_obj18.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0007-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.398174063863351,33.5457967110773,158.47355744805162,0.0013465379388304,3.115791546004166e-05,258.0,222.0,12.0,13.0,1046.0,578.0,51.0,55.0,1701151546-0007-R_obj18,images/P_falciparum/mp_idb_P_falciparum_000282.jpg
1330,images/mp_idb_P_ovale_1707180816-0001-G_R_obj00.jpg,data/raw/mp_idb/Ovale/img/1707180816-0001-G_R.jpg,mp_idb,infected,P_ovale,3,P_ovale,70.0,2592x1944,640x640,8.175363621010444,31.360433900360384,153.57063539126403,0.0011695133490829,0.0,383.0,233.0,25.0,20.0,1555.0,621.0,102.0,85.0,1707180816-0001-G_R_obj00,images/P_ovale/mp_idb_P_ovale_001330.jpg
1138,images/mp_idb_P_falciparum_1704282807-0014-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.945026825061258,27.06750459371354,154.37682184499317,0.001273108456536,0.0,214.0,465.0,15.0,13.0,870.0,1560.0,61.0,53.0,1704282807-0014-R_obj06,images/P_falciparum/mp_idb_P_falciparum_001138.jpg
1242,images/mp_idb_P_falciparum_1701151546-0014-R_obj64.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,340.0,82.0,5.0,4.0,1378.0,12.0,23.0,20.0,1701151546-0014-R_obj64,images/P_falciparum/mp_idb_P_falciparum_001242.jpg
96,images/mp_idb_P_falciparum_1701151546-0004-R_T_obj19.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0004-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.922957543878617,35.12525167540459,159.49622374002948,0.001134584730478,4.901914088299548e-05,249.0,192.0,11.0,11.0,1010.0,454.0,45.0,45.0,1701151546-0004-R_T_obj19,images/P_falciparum/mp_idb_P_falciparum_000096.jpg
170,images/mp_idb_P_falciparum_1307210661-0001-R_obj24.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0001-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,211.87324556221947,23.824241725114224,154.22362313766956,0.000868452471676,0.0,212.0,268.0,17.0,14.0,862.0,764.0,70.0,60.0,1307210661-0001-R_obj24,images/P_falciparum/mp_idb_P_falciparum_000170.jpg
425,images/mp_idb_P_falciparum_1307210661-0003-R_obj15.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,208.2165634637505,22.767884207896813,148.13384785570034,0.0009091363740283,0.0,565.0,332.0,20.0,25.0,2290.0,1021.0,83.0,104.0,1307210661-0003-R_obj15,images/P_falciparum/mp_idb_P_falciparum_000425.jpg
1189,images/mp_idb_P_falciparum_1701151546-0014-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,574.0,456.0,8.0,7.0,2326.0,1523.0,35.0,29.0,1701151546-0014-R_obj11,images/P_falciparum/mp_idb_P_falciparum_001189.jpg
1179,images/mp_idb_P_falciparum_1701151546-0014-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,540.0,541.0,10.0,10.0,2187.0,1871.0,43.0,43.0,1701151546-0014-R_obj01,images/P_falciparum/mp_idb_P_falciparum_001179.jpg
838,images/mp_idb_P_falciparum_1704282807-0008-R_obj05.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.685933583183579,21.48903775399696,140.47076236473097,0.0013894048798455,0.0,304.0,404.0,12.0,13.0,1234.0,1314.0,52.0,56.0,1704282807-0008-R_obj05,images/P_falciparum/mp_idb_P_falciparum_000838.jpg
204,images/mp_idb_P_falciparum_1704282807-0016-R_obj22.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0016-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.366890814037069,30.09309717048394,177.6837027034751,0.001213174122339,0.0147773856246507,617.0,183.0,14.0,11.0,2500.0,418.0,60.0,45.0,1704282807-0016-R_obj22,images/P_falciparum/mp_idb_P_falciparum_000204.jpg
531,images/mp_idb_P_falciparum_1307210661-0005-R_obj07.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0005-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,205.56636119253372,23.563361783571565,144.87115289050195,0.0004344246938982,0.0,438.0,399.0,10.0,12.0,1775.0,1294.0,44.0,51.0,1307210661-0005-R_obj07,images/P_falciparum/mp_idb_P_falciparum_000531.jpg
163,images/mp_idb_P_falciparum_1307210661-0001-R_obj17.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0001-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,211.87324556221947,23.824241725114224,154.22362313766956,0.000868452471676,0.0,255.0,380.0,13.0,16.0,1035.0,1216.0,56.0,67.0,1307210661-0001-R_obj17,images/P_falciparum/mp_idb_P_falciparum_000163.jpg
6,images/mp_idb_P_falciparum_1704282807-0013-R_T_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0013-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.959991362188991,20.22915628197229,137.40673463458313,0.0014263180790529,0.0,462.0,467.0,14.0,15.0,1875.0,1570.0,58.0,61.0,1704282807-0013-R_T_obj06,images/P_falciparum/mp_idb_P_falciparum_000006.jpg
1348,images/mp_idb_P_vivax_1703121298-0017-R_obj01.jpg,data/raw/mp_idb/Vivax/img/1703121298-0017-R.jpg,mp_idb,infected,P_vivax,1,P_vivax,70.0,2592x1944,640x640,8.232023830177448,29.551844435035378,164.41370329091097,0.0009966563786008,0.0,287.0,176.0,31.0,41.0,1165.0,389.0,129.0,170.0,1703121298-0017-R_obj01,images/P_vivax/mp_idb_P_vivax_001348.jpg
964,images/mp_idb_P_falciparum_1408161544-0003-R_S_obj01.jpg,data/raw/mp_idb/Falciparum/img/1408161544-0003-R_S.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,156.51931821201714,29.379268171947466,167.04232673817506,0.0008841306584362,0.0002250514403292,163.0,81.0,18.0,15.0,662.0,8.0,73.0,64.0,1408161544-0003-R_S_obj01,images/P_falciparum/mp_idb_P_falciparum_000964.jpg
1349,images/mp_idb_P_vivax_1703121298-0016-G_obj00.jpg,data/raw/mp_idb/Vivax/img/1703121298-0016-G.jpg,mp_idb,infected,P_vivax,1,P_vivax,70.0,2592x1944,640x640,8.124469513160033,28.37661019048033,152.45700763349083,0.001014716062084,0.0,451.0,292.0,40.0,38.0,1830.0,861.0,162.0,155.0,1703121298-0016-G_obj00,images/P_vivax/mp_idb_P_vivax_001349.jpg
193,images/mp_idb_P_falciparum_1704282807-0016-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0016-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.366890814037069,30.09309717048394,177.6837027034751,0.001213174122339,0.0147773856246507,577.0,330.0,13.0,18.0,2337.0,1016.0,56.0,76.0,1704282807-0016-R_obj11,images/P_falciparum/mp_idb_P_falciparum_000193.jpg
841,images/mp_idb_P_falciparum_1704282807-0008-R_obj08.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.685933583183579,21.48903775399696,140.47076236473097,0.0013894048798455,0.0,169.0,344.0,16.0,17.0,687.0,1072.0,67.0,69.0,1704282807-0008-R_obj08,images/P_falciparum/mp_idb_P_falciparum_000841.jpg
1099,images/mp_idb_P_falciparum_1704282807-0006-R_obj04.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.708376695819576,20.39127521830904,143.54903382677946,0.0012558426052939,0.0,352.0,345.0,12.0,17.0,1427.0,1074.0,51.0,71.0,1704282807-0006-R_obj04,images/P_falciparum/mp_idb_P_falciparum_001099.jpg
1378,images/mp_idb_P_vivax_1709041080-0029-T_obj00.jpg,data/raw/mp_idb/Vivax/img/1709041080-0029-T.jpg,mp_idb,infected,P_vivax,1,P_vivax,50.0,2592x1944,640x640,8.965225412492732,35.8866205381885,196.03994762294877,0.0010567891708581,0.2820853099756135,242.0,357.0,36.0,45.0,982.0,1122.0,147.0,183.0,1709041080-0029-T_obj00,images/P_vivax/mp_idb_P_vivax_001378.jpg
222,images/mp_idb_P_falciparum_1405022890-0002-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,179.22725105554807,31.667874412536698,156.3750839477595,0.0006162122770919,0.0,11.0,285.0,19.0,21.0,48.0,834.0,79.0,88.0,1405022890-0002-R_obj11,images/P_falciparum/mp_idb_P_falciparum_000222.jpg
604,images/mp_idb_P_falciparum_1704282807-0017-R_obj00.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0017-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.516583498857639,30.452934689677782,184.3791279276533,0.0010377371970736,0.1188483955062744,73.0,531.0,17.0,15.0,299.0,1830.0,71.0,64.0,1704282807-0017-R_obj00,images/P_falciparum/mp_idb_P_falciparum_000604.jpg
1214,images/mp_idb_P_falciparum_1701151546-0014-R_obj36.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,84.0,197.0,8.0,8.0,342.0,477.0,36.0,34.0,1701151546-0014-R_obj36,images/P_falciparum/mp_idb_P_falciparum_001214.jpg
802,images/mp_idb_P_falciparum_1704282807-0021-T_G_R_obj02.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0021-T_G_R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,14.593867228455492,38.19499719121703,146.02342340947772,0.0024717951404765,1.984580602550424e-07,336.0,468.0,13.0,15.0,1364.0,1573.0,54.0,62.0,1704282807-0021-T_G_R_obj02,images/P_falciparum/mp_idb_P_falciparum_000802.jpg
336,images/mp_idb_P_falciparum_1701151546-0001-R_T_S_obj01.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0001-R_T_S.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.477081052584813,32.30786345750974,167.18749087092922,0.0012554456891733,7.938322410201696e-07,327.0,525.0,8.0,9.0,1325.0,1804.0,36.0,40.0,1701151546-0001-R_T_S_obj01,images/P_falciparum/mp_idb_P_falciparum_000336.jpg
123,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj07.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,16.0,443.0,13.0,11.0,68.0,1471.0,56.0,48.0,1704282807-0012-R_T_obj07,images/P_falciparum/mp_idb_P_falciparum_000123.jpg
51,images/mp_idb_P_falciparum_1704282807-0004-R_T_obj10.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0004-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.627288238340572,28.325015539674645,132.89891360088654,0.0014402101432708,0.0,472.0,115.0,21.0,16.0,1913.0,145.0,88.0,65.0,1704282807-0004-R_T_obj10,images/P_falciparum/mp_idb_P_falciparum_000051.jpg
602,images/mp_idb_P_falciparum_1704282807-0005-R_obj16.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0005-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.725017233022893,20.58451064002937,143.90869024030889,0.0013108154879845,0.0,428.0,108.0,12.0,15.0,1735.0,114.0,52.0,63.0,1704282807-0005-R_obj16,images/P_falciparum/mp_idb_P_falciparum_000602.jpg
30,images/mp_idb_P_falciparum_1704282807-0003-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.649980921671515,24.877050220729185,139.17535813741554,0.0012213109028095,0.0,443.0,337.0,7.0,6.0,1797.0,1042.0,30.0,25.0,1704282807-0003-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000030.jpg
716,images/mp_idb_P_falciparum_1307210661-0010-R_obj21.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.3731508377603,22.19489391290697,151.42854299236652,0.0004737193898287,0.0,123.0,333.0,11.0,13.0,502.0,1026.0,47.0,54.0,1307210661-0010-R_obj21,images/P_falciparum/mp_idb_P_falciparum_000716.jpg
1199,images/mp_idb_P_falciparum_1701151546-0014-R_obj21.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,245.0,381.0,11.0,11.0,993.0,1220.0,46.0,46.0,1701151546-0014-R_obj21,images/P_falciparum/mp_idb_P_falciparum_001199.jpg
1151,images/mp_idb_P_falciparum_1704282807-0014-R_obj19.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.945026825061258,27.06750459371354,154.37682184499317,0.001273108456536,0.0,99.0,145.0,21.0,21.0,401.0,264.0,87.0,89.0,1704282807-0014-R_obj19,images/P_falciparum/mp_idb_P_falciparum_001151.jpg
1340,images/mp_idb_P_ovale_1707180816-0005-T_obj00.jpg,data/raw/mp_idb/Ovale/img/1707180816-0005-T.jpg,mp_idb,infected,P_ovale,3,P_ovale,70.0,2592x1944,640x640,8.21078348509569,28.82610724842784,152.51586434042068,0.00096490308896,0.0,339.0,292.0,30.0,29.0,1373.0,862.0,125.0,119.0,1707180816-0005-T_obj00,images/P_ovale/mp_idb_P_ovale_001340.jpg
753,images/mp_idb_P_falciparum_1701151546-0015-R_T_obj14.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0015-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.608448147336064,37.530368812478606,186.6157129566123,0.001083184092872,0.2247986047604531,373.0,338.0,12.0,11.0,1511.0,1046.0,51.0,47.0,1701151546-0015-R_T_obj14,images/P_falciparum/mp_idb_P_falciparum_000753.jpg
898,images/mp_idb_P_falciparum_1701151546-0010-R_obj03.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.256693117576754,31.42562243256952,163.4849707710969,0.0011508582914189,0.0,385.0,476.0,10.0,8.0,1562.0,1604.0,42.0,36.0,1701151546-0010-R_obj03,images/P_falciparum/mp_idb_P_falciparum_000898.jpg
750,images/mp_idb_P_falciparum_1701151546-0015-R_T_obj11.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0015-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.608448147336064,37.530368812478606,186.6157129566123,0.001083184092872,0.2247986047604531,115.0,352.0,10.0,11.0,466.0,1102.0,43.0,46.0,1701151546-0015-R_T_obj11,images/P_falciparum/mp_idb_P_falciparum_000750.jpg
357,images/mp_idb_P_falciparum_1405022890-0004-R_obj08.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,187.56264211409348,33.13712673617378,156.55435170896206,0.0006840849336991,1.230439973581263e-05,137.0,380.0,20.0,19.0,556.0,1218.0,82.0,78.0,1405022890-0004-R_obj08,images/P_falciparum/mp_idb_P_falciparum_000357.jpg
